client_id,visit_id,process_step,date_time,variation,tenure_years,age
9486376,997862305_68662669505_380755,start,2017-05-03 16:54:53,Control,16.0,69.0
5765798,46574916_34534640476_749114,start,2017-05-04 02:08:43,Control,16.0,49.0
5765798,46574916_34534640476_749114,start,2017-05-04 02:08:43,Control,16.0,49.0
1708383,773078685_26687845251_647882,start,2017-05-03 22:29:12,Control,4.0,20.0
1708383,773078685_26687845251_647882,start,2017-05-03 22:29:12,Control,4.0,20.0
3876464,98910714_14113306297_79127,start,2017-05-29 11:32:26,Test,7.0,30.0
3876464,98910714_14113306297_79127,start,2017-05-29 11:32:26,Test,7.0,30.0
16202,645653515_55313657084_433580,start,2017-05-02 07:20:05,Control,7.0,36.0
16202,645653515_55313657084_433580,start,2017-05-02 07:20:05,Control,7.0,36.0
5435712,819193143_7243746741_949400,start,2017-05-04 20:14:10,Control,12.0,41.0
5435712,819193143_7243746741_949400,start,2017-05-04 20:14:10,Control,12.0,41.0
5787279,357441573_85042292685_397052,start,2017-06-01 17:10:49,Test,15.0,36.0
5787279,357441573_85042292685_397052,start,2017-06-01 17:10:49,Test,15.0,36.0
1144495,571464802_36555134748_88364,start,2017-05-04 07:18:28,Control,14.0,55.0
1144495,571464802_36555134748_88364,start,2017-05-04 07:18:28,Control,14.0,55.0
1144495,571464802_36555134748_88364,start,2017-05-04 07:15:51,Control,14.0,55.0
1144495,571464802_36555134748_88364,start,2017-05-04 07:15:51,Control,14.0,55.0
7896358,566669193_91199062963_300249,start,2017-05-08 21:07:41,Control,5.0,35.0
7896358,566669193_91199062963_300249,start,2017-05-08 21:07:41,Control,5.0,35.0
9009821,102087008_74127215915_642470,start,2017-05-04 08:42:41,Control,4.0,46.0
9009821,102087008_74127215915_642470,start,2017-05-04 08:42:41,Control,4.0,46.0
9382169,106158354_34890877097_430348,start,2017-05-18 13:00:54,Control,15.0,39.0
9382169,106158354_34890877097_430348,start,2017-05-18 13:00:54,Control,15.0,39.0
2268691,807783269_54570496361_635836,start,2017-05-10 08:17:06,Control,24.0,53.0
2268691,807783269_54570496361_635836,start,2017-05-10 08:17:06,Control,24.0,53.0
9361381,137851719_99107042733_555365,start,2017-06-18 14:53:28,Test,22.0,64.0
9361381,137851719_99107042733_555365,start,2017-06-18 14:53:28,Test,22.0,64.0
5329087,938887904_41016647545_752249,start,2017-05-31 09:22:33,Control,10.0,44.5
5329087,938887904_41016647545_752249,start,2017-05-31 09:22:33,Control,10.0,44.5
9994115,950367341_92559977720_135437,start,2017-05-08 10:33:25,Test,20.0,53.5
9994115,950367341_92559977720_135437,start,2017-05-08 10:33:25,Test,20.0,53.5
8797780,593944465_34982374190_329499,start,2017-05-01 08:38:12,Control,21.0,45.0
8797780,593944465_34982374190_329499,start,2017-05-01 08:38:12,Control,21.0,45.0
9643987,571373886_36082603907_440628,start,2017-05-23 21:21:29,Test,14.0,51.0
9643987,571373886_36082603907_440628,start,2017-05-23 21:21:29,Test,14.0,51.0
6209448,132359246_57632143681_53263,start,2017-05-01 08:53:12,Control,9.0,46.0
6209448,132359246_57632143681_53263,start,2017-05-01 08:53:12,Control,9.0,46.0
5262815,986838466_71068435010_128201,start,2017-05-01 08:17:56,Control,7.0,63.0
5262815,986838466_71068435010_128201,start,2017-05-01 08:17:56,Control,7.0,63.0
9016240,122753216_56212220378_574998,start,2017-05-06 10:10:19,Control,4.0,32.0
9016240,122753216_56212220378_574998,start,2017-05-06 10:10:19,Control,4.0,32.0
3916407,775896141_85818462516_365686,start,2017-06-14 10:49:11,Control,4.0,31.0
3916407,775896141_85818462516_365686,start,2017-06-14 10:49:11,Control,4.0,31.0
7185585,874068899_85682447991_391673,start,2017-05-04 07:31:48,Control,18.0,49.5
7185585,874068899_85682447991_391673,start,2017-05-04 07:31:48,Control,18.0,49.5
6400977,516994387_35263134760_740793,start,2017-05-09 09:02:34,Control,9.0,43.0
6400977,516994387_35263134760_740793,start,2017-05-09 09:02:34,Control,9.0,43.0
7057699,439165359_30244266208_42835,start,2017-05-08 18:34:14,Control,4.0,52.0
7057699,439165359_30244266208_42835,start,2017-05-08 18:34:14,Control,4.0,52.0
2271365,412465283_5955525572_30281,start,2017-05-21 08:57:55,Test,15.0,36.0
2271365,412465283_5955525572_30281,start,2017-05-21 08:57:55,Test,15.0,36.0
1213963,542695826_73002384064_183106,start,2017-05-24 10:58:37,Control,18.0,50.0
1213963,542695826_73002384064_183106,start,2017-05-24 10:58:37,Control,18.0,50.0
8684871,52084519_61244320045_104276,start,2017-05-01 04:13:54,Control,5.0,45.0
8684871,52084519_61244320045_104276,start,2017-05-01 04:13:54,Control,5.0,45.0
3337540,707243789_84119648170_54273,start,2017-05-18 06:18:53,Test,8.0,28.0
3337540,707243789_84119648170_54273,start,2017-05-18 06:18:53,Test,8.0,28.0
4270083,722207396_16914472632_675963,start,2017-05-04 22:11:16,Control,6.0,42.0
4270083,722207396_16914472632_675963,start,2017-05-04 22:11:16,Control,6.0,42.0
7845652,272608456_29693675794_703484,start,2017-06-15 18:16:24,Control,15.0,74.0
7845652,272608456_29693675794_703484,start,2017-06-15 18:16:24,Control,15.0,74.0
7845652,272608456_29693675794_703484,start,2017-06-15 18:14:49,Control,15.0,74.0
7845652,272608456_29693675794_703484,start,2017-06-15 18:14:49,Control,15.0,74.0
4876285,695071176_93735918616_506749,start,2017-05-03 10:56:34,Control,7.0,39.0
4876285,695071176_93735918616_506749,start,2017-05-03 10:56:34,Control,7.0,39.0
552649,993121051_76166687595_536385,start,2017-05-03 15:27:45,Control,10.0,38.0
552649,993121051_76166687595_536385,start,2017-05-03 15:27:45,Control,10.0,38.0
8339655,112309468_17620763671_102085,start,2017-05-07 21:06:14,Test,5.0,27.0
8339655,112309468_17620763671_102085,start,2017-05-07 21:06:14,Test,5.0,27.0
1164001,134625671_85724329812_310681,start,2017-05-08 19:41:34,Test,22.0,31.0
1164001,134625671_85724329812_310681,start,2017-05-08 19:41:34,Test,22.0,31.0
705956,821264886_88930536682_597780,start,2017-05-13 15:57:00,Test,17.0,53.0
705956,821264886_88930536682_597780,start,2017-05-13 15:57:00,Test,17.0,53.0
7225653,905216722_99080206729_939945,start,2017-05-01 08:55:26,Control,24.0,75.0
7225653,905216722_99080206729_939945,start,2017-05-01 08:55:26,Control,24.0,75.0
2061267,478642407_34673209718_198772,start,2017-06-20 15:00:12,Control,7.0,67.0
2061267,478642407_34673209718_198772,start,2017-06-20 15:00:12,Control,7.0,67.0
8869828,668113821_31226770596_480610,start,2017-05-08 20:37:34,Control,13.0,36.0
8869828,668113821_31226770596_480610,start,2017-05-08 20:37:34,Control,13.0,36.0
2033798,905085860_96525148822_264251,start,2017-05-16 14:32:33,Control,14.0,74.0
2033798,905085860_96525148822_264251,start,2017-05-16 14:32:33,Control,14.0,74.0
2033798,20951731_44528378444_18387,start,2017-06-16 17:27:03,Control,14.0,74.0
2033798,20951731_44528378444_18387,start,2017-06-16 17:27:03,Control,14.0,74.0
691929,457887932_24653705225_401251,start,2017-05-02 22:30:12,Test,4.0,30.0
691929,457887932_24653705225_401251,start,2017-05-02 22:30:12,Test,4.0,30.0
691929,457887932_24653705225_401251,start,2017-05-02 22:29:39,Test,4.0,30.0
691929,457887932_24653705225_401251,start,2017-05-02 22:29:39,Test,4.0,30.0
4448529,519317812_99327303841_19667,start,2017-06-05 21:54:58,Test,6.0,27.0
4448529,519317812_99327303841_19667,start,2017-06-05 21:54:58,Test,6.0,27.0
8872439,212937081_13587038085_276426,start,2017-05-03 01:01:30,Control,12.0,46.0
8872439,212937081_13587038085_276426,start,2017-05-03 01:01:30,Control,12.0,46.0
7656967,392063994_23819340878_336553,start,2017-05-10 10:17:39,Control,18.0,60.0
7656967,392063994_23819340878_336553,start,2017-05-10 10:17:39,Control,18.0,60.0
7656967,392063994_23819340878_336553,start,2017-05-10 10:17:14,Control,18.0,60.0
7656967,392063994_23819340878_336553,start,2017-05-10 10:17:14,Control,18.0,60.0
3620520,561432743_5474257372_736632,start,2017-05-04 22:57:26,Control,18.0,65.0
3620520,561432743_5474257372_736632,start,2017-05-04 22:57:26,Control,18.0,65.0
2686877,802203535_46953348088_449076,start,2017-05-07 20:39:42,Control,22.0,61.5
2686877,802203535_46953348088_449076,start,2017-05-07 20:39:42,Control,22.0,61.5
4642975,639015321_32594884539_745930,start,2017-06-03 17:08:45,Test,22.0,53.5
4642975,639015321_32594884539_745930,start,2017-06-03 17:08:45,Test,22.0,53.5
1243109,960342499_3839772530_147449,start,2017-05-05 16:51:22,Control,5.0,32.0
1243109,960342499_3839772530_147449,start,2017-05-05 16:51:22,Control,5.0,32.0
9298439,284870619_35469371684_649983,start,2017-05-03 17:04:40,Control,31.0,69.0
9298439,284870619_35469371684_649983,start,2017-05-03 17:04:40,Control,31.0,69.0
6303898,314408120_12299489887_626779,start,2017-05-04 07:11:43,Control,5.0,29.0
6303898,314408120_12299489887_626779,start,2017-05-04 07:11:43,Control,5.0,29.0
8350976,96345977_39222718139_866325,start,2017-05-01 15:57:07,Control,4.0,51.0
8350976,96345977_39222718139_866325,start,2017-05-01 15:57:07,Control,4.0,51.0
238320,715746633_2718801335_176962,start,2017-05-04 10:35:06,Control,15.0,43.0
238320,715746633_2718801335_176962,start,2017-05-04 10:35:06,Control,15.0,43.0
9895333,40359801_27316499959_198257,start,2017-05-15 22:20:51,Test,6.0,28.0
9895333,40359801_27316499959_198257,start,2017-05-15 22:20:51,Test,6.0,28.0
8120364,809562991_54793147728_401917,start,2017-05-03 16:33:11,Control,15.0,28.0
8120364,809562991_54793147728_401917,start,2017-05-03 16:33:11,Control,15.0,28.0
7205884,351281486_48909234960_150203,start,2017-05-06 17:13:30,Control,15.0,25.0
7205884,351281486_48909234960_150203,start,2017-05-06 17:13:30,Control,15.0,25.0
7205884,351281486_48909234960_150203,start,2017-05-06 17:07:46,Control,15.0,25.0
7205884,351281486_48909234960_150203,start,2017-05-06 17:07:46,Control,15.0,25.0
7205884,351281486_48909234960_150203,start,2017-05-06 17:04:12,Control,15.0,25.0
7205884,351281486_48909234960_150203,start,2017-05-06 17:04:12,Control,15.0,25.0
1568925,229668309_5662838911_682796,start,2017-05-21 22:18:52,Test,7.0,75.0
1568925,229668309_5662838911_682796,start,2017-05-21 22:18:52,Test,7.0,75.0
1568925,229668309_5662838911_682796,start,2017-05-21 22:14:53,Test,7.0,75.0
1568925,229668309_5662838911_682796,start,2017-05-21 22:14:53,Test,7.0,75.0
2234704,136235897_54585510061_50311,start,2017-06-05 10:08:33,Control,31.0,64.0
2234704,136235897_54585510061_50311,start,2017-06-05 10:08:33,Control,31.0,64.0
2234704,995680109_76389996717_4057,start,2017-06-05 15:13:00,Control,31.0,64.0
2234704,995680109_76389996717_4057,start,2017-06-05 15:13:00,Control,31.0,64.0
585572,154122388_17864086095_784862,start,2017-05-10 20:19:24,Control,5.0,66.0
585572,154122388_17864086095_784862,start,2017-05-10 20:19:24,Control,5.0,66.0
5813251,7266269_14038509449_138114,start,2017-05-07 10:03:27,Control,6.0,25.0
5813251,7266269_14038509449_138114,start,2017-05-07 10:03:27,Control,6.0,25.0
585572,951676600_88888340674_374918,start,2017-05-18 19:54:55,Control,5.0,66.0
585572,951676600_88888340674_374918,start,2017-05-18 19:54:55,Control,5.0,66.0
8151605,569632097_75650486711_871414,start,2017-05-07 10:51:01,Control,35.0,57.5
8151605,569632097_75650486711_871414,start,2017-05-07 10:51:01,Control,35.0,57.5
8151605,569632097_75650486711_871414,start,2017-05-07 10:50:26,Control,35.0,57.5
8151605,569632097_75650486711_871414,start,2017-05-07 10:50:26,Control,35.0,57.5
234491,642718543_68425401860_350630,start,2017-05-03 09:23:52,Control,13.0,41.0
234491,642718543_68425401860_350630,start,2017-05-03 09:23:52,Control,13.0,41.0
2089579,589072914_59493401157_995416,start,2017-05-01 12:12:04,Control,5.0,45.0
2089579,589072914_59493401157_995416,start,2017-05-01 12:12:04,Control,5.0,45.0
3260408,35279244_51523661642_846591,start,2017-05-05 12:11:14,Control,13.0,43.0
3260408,35279244_51523661642_846591,start,2017-05-05 12:11:14,Control,13.0,43.0
2354227,620735829_46781155391_14970,start,2017-05-04 06:06:01,Test,13.0,45.0
2354227,620735829_46781155391_14970,start,2017-05-04 06:06:01,Test,13.0,45.0
6997208,785977037_55612437117_322597,start,2017-05-08 18:47:01,Control,19.0,25.0
6997208,785977037_55612437117_322597,start,2017-05-08 18:47:01,Control,19.0,25.0
531737,989472883_6028245040_965390,start,2017-05-31 07:12:45,Test,27.0,52.0
531737,989472883_6028245040_965390,start,2017-05-31 07:12:45,Test,27.0,52.0
6195253,383273932_11004485226_420075,start,2017-05-08 19:55:27,Control,21.0,80.0
6195253,383273932_11004485226_420075,start,2017-05-08 19:55:27,Control,21.0,80.0
3801029,172996437_13165175165_819370,start,2017-05-04 12:37:42,Control,12.0,58.0
3801029,172996437_13165175165_819370,start,2017-05-04 12:37:42,Control,12.0,58.0
1401486,729115750_68331782004_287461,start,2017-05-01 10:41:43,Control,8.0,44.0
1401486,729115750_68331782004_287461,start,2017-05-01 10:41:43,Control,8.0,44.0
1401486,729115750_68331782004_287461,start,2017-05-01 10:33:29,Control,8.0,44.0
1401486,729115750_68331782004_287461,start,2017-05-01 10:33:29,Control,8.0,44.0
1401486,729115750_68331782004_287461,start,2017-05-01 10:49:04,Control,8.0,44.0
1401486,729115750_68331782004_287461,start,2017-05-01 10:49:04,Control,8.0,44.0
6793654,325926414_97745731711_53615,start,2017-05-02 21:06:06,Control,13.0,46.0
6793654,325926414_97745731711_53615,start,2017-05-02 21:06:06,Control,13.0,46.0
7154717,203058595_10375870971_612354,start,2017-05-06 12:03:22,Control,16.0,43.0
7154717,203058595_10375870971_612354,start,2017-05-06 12:03:22,Control,16.0,43.0
7684461,657191950_54670465063_617740,start,2017-05-06 21:05:41,Control,5.0,30.0
7684461,657191950_54670465063_617740,start,2017-05-06 21:05:41,Control,5.0,30.0
7684461,657191950_54670465063_617740,start,2017-05-06 21:04:58,Control,5.0,30.0
7684461,657191950_54670465063_617740,start,2017-05-06 21:04:58,Control,5.0,30.0
6199931,252000732_2421478060_942430,start,2017-05-07 16:27:56,Control,15.0,45.0
6199931,252000732_2421478060_942430,start,2017-05-07 16:27:56,Control,15.0,45.0
6199931,252000732_2421478060_942430,start,2017-05-07 16:27:22,Control,15.0,45.0
6199931,252000732_2421478060_942430,start,2017-05-07 16:27:22,Control,15.0,45.0
1786154,169148335_94491755099_264035,start,2017-05-14 14:01:10,Control,11.0,73.0
1786154,169148335_94491755099_264035,start,2017-05-14 14:01:10,Control,11.0,73.0
1786154,671147205_58327957392_330752,start,2017-06-19 12:19:12,Control,11.0,73.0
1786154,671147205_58327957392_330752,start,2017-06-19 12:19:12,Control,11.0,73.0
1786154,671147205_58327957392_330752,start,2017-06-19 12:15:26,Control,11.0,73.0
1786154,671147205_58327957392_330752,start,2017-06-19 12:15:26,Control,11.0,73.0
2607873,580642689_96360818579_415433,start,2017-05-05 22:39:26,Control,18.0,49.0
2607873,580642689_96360818579_415433,start,2017-05-05 22:39:26,Control,18.0,49.0
7503479,732825928_90554656186_804404,start,2017-05-09 15:43:02,Test,17.0,39.0
7503479,732825928_90554656186_804404,start,2017-05-09 15:43:02,Test,17.0,39.0
4532869,644043510_96274830688_435895,start,2017-05-16 12:40:50,Control,7.0,60.0
4532869,644043510_96274830688_435895,start,2017-05-16 12:40:50,Control,7.0,60.0
1503196,980198421_46088668860_157875,start,2017-05-17 18:44:23,Control,18.0,58.0
1503196,980198421_46088668860_157875,start,2017-05-17 18:44:23,Control,18.0,58.0
2639555,698139722_81695345316_569995,start,2017-05-07 19:42:37,Control,15.0,66.0
2639555,698139722_81695345316_569995,start,2017-05-07 19:42:37,Control,15.0,66.0
2639555,698139722_81695345316_569995,start,2017-05-07 19:42:09,Control,15.0,66.0
2639555,698139722_81695345316_569995,start,2017-05-07 19:42:09,Control,15.0,66.0
58456,746763908_2522971987_50110,start,2017-05-04 12:39:25,Control,15.0,61.0
58456,746763908_2522971987_50110,start,2017-05-04 12:39:25,Control,15.0,61.0
58456,746763908_2522971987_50110,confirm,2017-05-04 12:34:25,Control,15.0,61.0
58456,746763908_2522971987_50110,confirm,2017-05-04 12:34:25,Control,15.0,61.0
58456,90751306_25087405649_38294,start,2017-05-07 12:34:51,Control,15.0,61.0
58456,90751306_25087405649_38294,start,2017-05-07 12:34:51,Control,15.0,61.0
141591,639140238_35340520053_774371,start,2017-05-01 09:12:27,Control,11.0,74.0
141591,639140238_35340520053_774371,start,2017-05-01 09:12:27,Control,11.0,74.0
141591,361967547_68702556047_119955,start,2017-05-14 09:21:27,Control,11.0,74.0
141591,361967547_68702556047_119955,start,2017-05-14 09:21:27,Control,11.0,74.0
141591,361967547_68702556047_119955,start,2017-05-14 09:20:24,Control,11.0,74.0
141591,361967547_68702556047_119955,start,2017-05-14 09:20:24,Control,11.0,74.0
9348903,522889119_34520435162_418951,start,2017-05-07 01:10:32,Control,6.0,23.0
9348903,522889119_34520435162_418951,start,2017-05-07 01:10:32,Control,6.0,23.0
2907284,621925951_67056028106_407976,start,2017-05-11 16:57:09,Control,21.0,57.0
2907284,621925951_67056028106_407976,start,2017-05-11 16:57:09,Control,21.0,57.0
9222982,146887784_15665294946_321212,start,2017-05-02 22:21:04,Control,4.0,35.0
9222982,146887784_15665294946_321212,start,2017-05-02 22:21:04,Control,4.0,35.0
2938090,536365404_99051459078_315327,start,2017-05-01 16:10:16,Control,9.0,50.0
2938090,536365404_99051459078_315327,start,2017-05-01 16:10:16,Control,9.0,50.0
6722816,709189731_82177861853_784359,start,2017-05-04 08:06:39,Control,6.0,28.0
6722816,709189731_82177861853_784359,start,2017-05-04 08:06:39,Control,6.0,28.0
5955908,348861357_45322513662_185357,start,2017-05-08 14:22:50,Test,15.0,68.0
5955908,348861357_45322513662_185357,start,2017-05-08 14:22:50,Test,15.0,68.0
7723139,185739972_5343192097_163905,start,2017-05-06 09:26:29,Control,8.0,34.0
7723139,185739972_5343192097_163905,start,2017-05-06 09:26:29,Control,8.0,34.0
7723139,185739972_5343192097_163905,start,2017-05-06 09:25:53,Control,8.0,34.0
7723139,185739972_5343192097_163905,start,2017-05-06 09:25:53,Control,8.0,34.0
5481185,343296231_69123982138_118598,start,2017-05-02 14:34:25,Control,24.0,68.0
5481185,343296231_69123982138_118598,start,2017-05-02 14:34:25,Control,24.0,68.0
2652663,882593886_90044552143_963276,start,2017-06-07 22:41:12,Control,19.0,46.0
2652663,882593886_90044552143_963276,start,2017-06-07 22:41:12,Control,19.0,46.0
7048974,993992980_31760266905_418195,start,2017-05-23 10:02:04,Control,18.0,78.0
7048974,993992980_31760266905_418195,start,2017-05-23 10:02:04,Control,18.0,78.0
6925610,119730149_36511299993_586081,start,2017-05-29 07:30:50,Test,18.0,55.0
6925610,119730149_36511299993_586081,start,2017-05-29 07:30:50,Test,18.0,55.0
4699195,716898710_34967464124_312331,start,2017-06-04 16:10:35,Test,8.0,52.0
4699195,716898710_34967464124_312331,start,2017-06-04 16:10:35,Test,8.0,52.0
943655,955997501_26394846887_702776,start,2017-06-06 09:27:41,Test,16.0,58.0
943655,955997501_26394846887_702776,start,2017-06-06 09:27:41,Test,16.0,58.0
1579430,392110223_4646442197_369024,start,2017-05-03 12:30:09,Control,7.0,46.0
1579430,392110223_4646442197_369024,start,2017-05-03 12:30:09,Control,7.0,46.0
7239987,16516303_76445495014_259940,start,2017-05-02 11:26:24,Control,10.0,58.0
7239987,16516303_76445495014_259940,start,2017-05-02 11:26:24,Control,10.0,58.0
9252853,819899839_70520626250_577228,start,2017-05-15 02:51:12,Test,5.0,25.0
9252853,819899839_70520626250_577228,start,2017-05-15 02:51:12,Test,5.0,25.0
6124040,908847831_59619668590_509588,start,2017-05-04 20:16:57,Control,13.0,32.5
